name,First-order Sobol indices,Total-order Sobol indices
u_sol_irr,0.005822993293742936,0.005880670330720563
u_t_amb,3.836751283886552e-06,2.686628778484149e-05
capex_pv,0.2673307480550586,0.2705345351358988
opex_pv,0.006974153645918076,0.006994742454503378
capex_pemel,0.04888470140646996,0.0493138507238237
opex_pemel,0.008421773731605171,0.008672251811057238
life_pemel,0.0015071341597431428,0.001577410079689289
repl_pemel,4.980475279505874e-05,9.559120308907923e-05
capex_dcdc,0.15544480240832761,0.15856442570161872
opex_dcdc,0.05212855565437581,0.05423006465550009
int_rate,0.3522252791328716,0.3561777804009978
infl_rate,0.09390358656435278,0.09523444165877146
