0.87504242, 0.30979634, 0.40841863, 0.60628607, 0.17342564, 4021.57649832, 
0.81878682, 0.34884894, 0.40248087, 0.55555790, 0.16959596, 3976.38006684, 
0.81950784, 0.34884894, 0.40241382, 0.60738449, 0.17038694, 3595.45337975, 
0.80211040, 0.34878294, 0.40405965, 0.57155103, 0.18304579, 5264.62705626, 
0.80211040, 0.34891836, 0.40400169, 0.60761819, 0.18302629, 3607.01811536, 
0.79593787, 0.34888902, 0.40798716, 0.59135262, 0.18441007, 5188.15024141, 
0.76882825, 0.37358529, 0.40248891, 0.53017949, 0.18218104, 5483.49807539, 
0.76713141, 0.37358529, 0.40251527, 0.54715698, 0.18387159, 5239.99508170, 
0.75953158, 0.36951944, 0.40841863, 0.55269782, 0.18473091, 4984.45924537, 
0.75015185, 0.37687192, 0.40240230, 0.55645258, 0.20173998, 4594.64657083, 
0.73188636, 0.39157757, 0.39545922, 0.50832086, 0.22217906, 5009.64336703, 
0.73188636, 0.39157757, 0.39376203, 0.55814133, 0.23053809, 5546.13687968, 
0.71319786, 0.40628226, 0.39554481, 0.52677709, 0.22435607, 3662.31791278, 
0.71256789, 0.40109759, 0.39104980, 0.55320930, 0.24570648, 1152.06799559, 
0.68004711, 0.43595639, 0.39488513, 0.45112629, 0.22309708, 2979.98908373, 
0.68004711, 0.43595639, 0.39488513, 0.49768984, 0.22309708, 5275.81725238, 
0.66518808, 0.43985628, 0.39313994, 0.44323193, 0.24674606, 4717.00077131, 
0.66475033, 0.43921839, 0.39171503, 0.53773108, 0.25168046, 4673.32991216, 
0.61498216, 0.52001934, 0.36561264, 0.36963514, 0.25424631, 4457.39960180, 
0.60065149, 0.53274666, 0.34626333, 0.43670346, 0.31050140, 5565.40272681, 
0.59524061, 0.53032492, 0.34687171, 0.43047877, 0.32326731, 4321.21227769, 
0.57332745, 0.57048689, 0.34141399, 0.41594278, 0.29859042, 4688.40450148, 
0.57614384, 0.53218796, 0.34213349, 0.37197072, 0.36481387, 5413.92833319, 
0.57284944, 0.52817434, 0.34817823, 0.38588886, 0.36454950, 5703.28343013, 
0.57614384, 0.48654082, 0.38918029, 0.34655209, 0.36481387, 4683.05816194, 
0.55071350, 0.52131545, 0.36778302, 0.38356593, 0.38815617, 4241.65737414, 
0.54118043, 0.51831928, 0.33107350, 0.39362101, 0.50897104, 5281.58484934, 
0.53395356, 0.52695183, 0.34170837, 0.40758498, 0.49418639, 5745.13207392, 
0.50655028, 0.55544023, 0.33753675, 0.37269144, 0.49416131, 5789.74515916, 
0.50655028, 0.53368496, 0.35344277, 0.35157616, 0.50241156, 4979.46225532, 
0.45585035, 0.68238063, 0.36576159, 0.37526610, 0.32258229, 3209.86213157, 
0.47026779, 0.61126010, 0.34910249, 0.29036123, 0.48750353, 4098.32796183, 
0.46479295, 0.57384818, 0.36218002, 0.31357017, 0.53128646, 3253.53584547, 
0.42033464, 0.66714883, 0.37483517, 0.32682263, 0.44291988, 5370.77999781, 
0.41272121, 0.63116995, 0.34490642, 0.22667604, 0.60799995, 4341.13816272, 
0.36164139, 0.68372527, 0.33165755, 0.32389863, 0.64938148, 4266.55206912, 
0.34295956, 0.70992130, 0.30016446, 0.28835209, 0.71010427, 4266.55206912, 
0.31332700, 0.75698395, 0.30813085, 0.23890633, 0.69006948, 4074.91613261, 
0.30466558, 0.75812083, 0.28152077, 0.30475220, 0.78508525, 4298.85688131, 
0.27380680, 0.81362159, 0.28156930, 0.27949704, 0.76774297, 5924.32475803, 
0.26576169, 0.81161780, 0.27975789, 0.29357376, 0.79673122, 4981.95724200, 
0.24149849, 0.82836789, 0.28242617, 0.37116214, 0.83797701, 3882.68948448, 
0.22596576, 0.83547501, 0.29159625, 0.43691907, 0.84479747, 3299.28583086, 
0.21336549, 0.82149937, 0.30603524, 0.63535689, 0.85959491, 3596.16503575, 
0.20270733, 0.82097129, 0.30708984, 0.62687981, 0.91655216, 5002.80127738, 
0.17218826, 0.90137545, 0.29006265, 0.55515622, 0.90830498, 4875.20829129, 
0.15154214, 0.92833784, 0.29053825, 0.60546243, 0.90830498, 4875.20829129, 
0.10511923, 0.96758902, 0.31602356, 0.79544099, 0.90769197, 3113.71390642, 
0.09082212, 0.97345720, 0.30225867, 0.87871585, 0.98400269, 3577.41642926, 
0.07912311, 0.97066108, 0.31440456, 0.96058791, 0.98375478, 3970.20436870, 
