0.401495, 0.670191, 0.314598, 0.000619, 0.318804, 5484.733685, 
0.401495, 0.670191, 0.314598, 0.000619, 0.318804, 5484.733685, 
0.401495, 0.666739, 0.313082, 0.030574, 0.328128, 3802.660402, 
0.392443, 0.666739, 0.320722, 0.025538, 0.329924, 5357.903314, 
0.366493, 0.702966, 0.312454, 0.008072, 0.313012, 4009.871524, 
0.353239, 0.700582, 0.319663, 0.008033, 0.320950, 2610.050169, 
0.353239, 0.700582, 0.319663, 0.018798, 0.320950, 2453.118198, 
0.353239, 0.700582, 0.322136, 0.051114, 0.320950, 5373.992112, 
0.308093, 0.745331, 0.312328, 0.013798, 0.324022, 5512.273870, 
0.304153, 0.746578, 0.312127, 0.026637, 0.335503, 4280.294984, 
0.291493, 0.757962, 0.320525, 0.019903, 0.321607, 2623.790179, 
0.288745, 0.755495, 0.312099, 0.052082, 0.337977, 4249.438749, 
0.288745, 0.755495, 0.312099, 0.052082, 0.337977, 4249.438749, 
0.277831, 0.745331, 0.337523, 0.021942, 0.341524, 8619.091303, 
0.268061, 0.757962, 0.344939, 0.068999, 0.321607, 2623.790179, 
0.268061, 0.757962, 0.344939, 0.068999, 0.321607, 2623.790179, 
0.227898, 0.810930, 0.319527, 0.037114, 0.330139, 2323.298748, 
0.217112, 0.811690, 0.327811, 0.040489, 0.334912, 1050.133533, 
0.206092, 0.810914, 0.341573, 0.026036, 0.333008, 4638.961274, 
0.206092, 0.810914, 0.341629, 0.061665, 0.332706, 5114.870586, 
0.200810, 0.810068, 0.359325, 0.004522, 0.333328, 4682.013506, 
0.191072, 0.806878, 0.359325, 0.056183, 0.351439, 5211.151991, 
0.191072, 0.806878, 0.359325, 0.056764, 0.351439, 5211.151991, 
0.147390, 0.872700, 0.343526, 0.036047, 0.345067, 4006.254404, 
0.147390, 0.872700, 0.343526, 0.044854, 0.345067, 4006.254404, 
0.145040, 0.849816, 0.358954, 0.039270, 0.373796, 5011.888971, 
0.145040, 0.830372, 0.376395, 0.056401, 0.411743, 4021.854059, 
0.126723, 0.852176, 0.380937, 0.040258, 0.390371, 3914.780298, 
0.126723, 0.852176, 0.380937, 0.040258, 0.390371, 3914.780298, 
0.099260, 0.885012, 0.367581, 0.086187, 0.403841, 2223.325299, 
0.099260, 0.885012, 0.367581, 0.086187, 0.403841, 2223.325299, 
0.083326, 0.889105, 0.369206, 0.105583, 0.427200, 2223.325299, 
0.073036, 0.897981, 0.382494, 0.072623, 0.430372, 2593.925813, 
0.066290, 0.897981, 0.382494, 0.060261, 0.444932, 4132.950446, 
0.066290, 0.897981, 0.382494, 0.069832, 0.447826, 4307.796532, 
0.046065, 0.906035, 0.390705, 0.051465, 0.463309, 4148.501633, 
0.033096, 0.917946, 0.386337, 0.017589, 0.491706, 1014.996736, 
0.023719, 0.947838, 0.365496, 0.060598, 0.486323, 4612.669324, 
0.033096, 0.917946, 0.386337, 0.074795, 0.491706, 1014.996736, 
0.019182, 0.925213, 0.399813, 0.079187, 0.488819, 962.667874, 
0.007558, 0.934141, 0.398818, 0.109222, 0.491122, 4638.890458, 
0.000859, 0.934141, 0.422274, 0.084751, 0.517065, 3827.377921, 
0.000859, 0.934141, 0.401450, 0.231923, 0.517065, 3827.377921, 
0.001322, 0.910533, 0.431281, 0.118833, 0.568290, 1716.983073, 
0.001322, 0.896931, 0.452289, 0.151162, 0.568290, 1716.983073, 
0.001322, 0.885205, 0.473514, 0.151162, 0.591309, 1716.983073, 
0.000124, 0.881000, 0.519696, 0.049601, 0.580236, 5961.108129, 
0.000124, 0.869267, 0.540403, 0.051197, 0.603220, 5961.108129, 
0.000124, 0.869267, 0.548002, 0.150936, 0.606319, 5961.108129, 
0.000124, 0.869267, 0.548002, 0.150936, 0.606319, 5961.108129, 
