0.311910, 0.527007, 0.271449, 0.000052, 0.205077, 2048.313857, 
0.311910, 0.527007, 0.271449, 0.000052, 0.205077, 2048.313857, 
0.278154, 0.536853, 0.274001, 0.000026, 0.222154, 3365.459519, 
0.278154, 0.534630, 0.267426, 0.000019, 0.237896, 1842.660425, 
0.270786, 0.533522, 0.277730, 0.000015, 0.235644, 2474.659004, 
0.270786, 0.533522, 0.277730, 0.000015, 0.235644, 2474.659004, 
0.256737, 0.538168, 0.277760, 0.000102, 0.248834, 3787.730930, 
0.256737, 0.538168, 0.277760, 0.000102, 0.248834, 3787.730930, 
0.239126, 0.545483, 0.275576, 0.000060, 0.274605, 4955.749928, 
0.223115, 0.590050, 0.277030, 0.000007, 0.207024, 3691.133530, 
0.231972, 0.543424, 0.283076, 0.000108, 0.275928, 4221.259252, 
0.223115, 0.543006, 0.277650, 0.000016, 0.298645, 886.564871, 
0.223115, 0.543006, 0.277650, 0.000016, 0.298645, 886.564871, 
0.195073, 0.582443, 0.275854, 0.000048, 0.272390, 5194.289133, 
0.195073, 0.569356, 0.281727, 0.000050, 0.298918, 4333.377998, 
0.185130, 0.574683, 0.282869, 0.000003, 0.297525, 3861.538227, 
0.168954, 0.592883, 0.283429, 0.000034, 0.289975, 5490.409003, 
0.154963, 0.605530, 0.282707, 0.000039, 0.292444, 4618.911931, 
0.134466, 0.640182, 0.274368, 0.000045, 0.282833, 4326.925943, 
0.130662, 0.635199, 0.283279, 0.000027, 0.286322, 2616.707681, 
0.130662, 0.635199, 0.283279, 0.000027, 0.286322, 2616.707681, 
0.107052, 0.664634, 0.278317, 0.000063, 0.294062, 4171.102096, 
0.107052, 0.664634, 0.278317, 0.000063, 0.294062, 4171.102096, 
0.130017, 0.538819, 0.256228, 0.000039, 0.196836, 1492.241696, 
0.114058, 0.538772, 0.251138, 0.000031, 0.197116, 3818.666400, 
0.107680, 0.538772, 0.253744, 0.000031, 0.197116, 3818.666400, 
0.107203, 0.537379, 0.271315, 0.000057, 0.212515, 795.325580, 
0.094624, 0.575602, 0.266410, 0.000095, 0.199267, 1344.112235, 
0.099670, 0.539597, 0.273785, 0.000054, 0.221527, 3338.936919, 
0.090098, 0.533733, 0.274001, 0.000054, 0.224965, 1754.733036, 
0.062169, 0.589584, 0.267806, 0.000092, 0.196647, 2805.997993, 
0.062169, 0.589584, 0.286225, 0.000042, 0.196647, 3377.445622, 
0.052491, 0.580688, 0.265522, 0.000030, 0.228954, 323.106186, 
0.044030, 0.583399, 0.286425, 0.000043, 0.228583, 8166.402501, 
0.045310, 0.569195, 0.263206, 0.000055, 0.315900, 3804.517868, 
0.028304, 0.623122, 0.282072, 0.000069, 0.226661, 3947.499727, 
0.031372, 0.586909, 0.277314, 0.000074, 0.287324, 4206.025621, 
0.031372, 0.586909, 0.277314, 0.000074, 0.287324, 4206.025621, 
0.004920, 0.623122, 0.282072, 0.000069, 0.226661, 3947.499727, 
0.004920, 0.621970, 0.282072, 0.000065, 0.276908, 6186.995412, 
0.006577, 0.605838, 0.288197, 0.000014, 0.299090, 3997.757553, 
0.004344, 0.592152, 0.292106, 0.000122, 0.303488, 3997.757553, 
0.013319, 0.567829, 0.315457, 0.000074, 0.315992, 5606.531936, 
0.003914, 0.576743, 0.294514, 0.000089, 0.354401, 4593.921201, 
0.001623, 0.571487, 0.304873, 0.000120, 0.354401, 4593.921201, 
0.000955, 0.567829, 0.315457, 0.000074, 0.360754, 5606.531936, 
0.000164, 0.573146, 0.346297, 0.000011, 0.361194, 2296.586066, 
0.000164, 0.564808, 0.366863, 0.000047, 0.361194, 2608.114892, 
0.000077, 0.550289, 0.367938, 0.000058, 0.401631, 4015.405848, 
0.000077, 0.550289, 0.367938, 0.000058, 0.401631, 2077.279365, 
