total electricity
0.381601191
0.347093567
0.335252502
0.338562258
0.344220547
0.368939522
0.452207868
0.574206336
0.560948426
0.502553825
0.517535107
0.491686277
0.470278261
0.450474632
0.441082855
0.465631738
0.563774888
0.772980889
0.858531065
0.839287887
0.785389423
0.727375882
0.610922112
0.489714908
0.371875071
0.329176295
0.312757982
0.310308343
0.310596564
0.330407184
0.412126354
0.558813606
0.515037236
0.448603948
0.457007161
0.437897203
0.427561342
0.415169001
0.413258344
0.44115277
0.541707862
0.747027264
0.8359119
0.815203338
0.758928673
0.696571796
0.57985811
0.467070256
0.351280814
0.309251533
0.293789305
0.288790685
0.288016149
0.308878008
0.39057999
0.534933281
0.497132562
0.434356924
0.453955906
0.438131135
0.427498735
0.414311126
0.410956013
0.441183081
0.541908326
0.74566803
0.856028748
0.820583385
0.76087333
0.699272036
0.581215934
0.464450832
0.350933138
0.307049643
0.291003747
0.286984759
0.286921416
0.309667785
0.390873972
0.532057309
0.492908086
0.426006417
0.442347971
0.42776205
0.413047254
0.398773565
0.396633218
0.421843947
0.522002425
0.722990954
0.814974519
0.794137345
0.73874843
0.678824837
0.562803332
0.44822991
0.335843015
0.292630843
0.278174434
0.275620342
0.276540075
0.298070853
0.378382021
0.519246743
0.483607867
0.418874307
0.431831597
0.41364566
0.392546241
0.371982856
0.356550304
0.384648635
0.490429966
0.692477389
0.792848484
0.779352175
0.728900185
0.676152121
0.564376322
0.454734009
0.346711859
0.309883725
0.299220749
0.296670866
0.297615137
0.319186293
0.425663278
0.520613974
0.497241289
0.434578623
0.4493413
0.429103254
0.408985052
0.389154662
0.386630669
0.412538336
0.512690347
0.711612204
0.805594485
0.787662255
0.736081553
0.678091798
0.562929132
0.453678535
0.347656558
0.301533593
0.284871178
0.282923206
0.282767739
0.30461961
0.388455417
0.535229359
0.504137039
0.44555743
0.465711402
0.451097539
0.434701127
0.416541077
0.412769209
0.439196337
0.538999067
0.74265184
0.834024937
0.813699709
0.75942814
0.700739897
0.580297396
0.460734627
0.34422282
0.299142353
0.282363136
0.277624019
0.279002038
0.301102186
0.384912525
0.532283517
0.500709392
0.440568497
0.450671434
0.437157053
0.411285676
0.3969072
0.39413829
0.418052241
0.517727603
0.715008881
0.8114636
0.794756487
0.743663721
0.685259359
0.564730668
0.443913095
0.324943795
0.282181436
0.26649217
0.262945656
0.264118723
0.285785282
0.366935983
0.505957587
0.470609009
0.407850891
0.422685057
0.408571818
0.390657253
0.377195338
0.371836703
0.397274139
0.497127419
0.694359714
0.788870333
0.771076343
0.716819738
0.657544332
0.542109052
0.427732334
0.315553227
0.273618563
0.258767194
0.256107838
0.257566358
0.279825418
0.361399462
0.499288571
0.467733167
0.4020033
0.41342526
0.402318316
0.388524121
0.374043821
0.371118308
0.397450403
0.498850769
0.69762256
0.796486958
0.779646005
0.726374556
0.672277202
0.555548735
0.438573556
0.326422283
0.287404597
0.274623404
0.269497881
0.270824178
0.297288745
0.409850561
0.511855316
0.479691964
0.400821696
0.40021733
0.377917469
0.358761675
0.346626258
0.346712573
0.374219539
0.476289301
0.685438769
0.784883558
0.775407941
0.728573761
0.676603492
0.567074875
0.457838686
0.349754319
0.312333641
0.302440743
0.303387973
0.308790147
0.334136541
0.453989815
0.584019507
0.522215575
0.433957783
0.428378396
0.395817836
0.370324629
0.358433113
0.357910123
0.385167025
0.492585114
0.700052907
0.7975085
0.78339222
0.730898295
0.674584565
0.557424562
0.447840652
0.344364917
0.30407102
0.296670992
0.292094275
0.298037539
0.319101919
0.433009289
0.554250655
0.504043106
0.419516836
0.417081802
0.404651069
0.382151082
0.358273449
0.353304947
0.382644274
0.485974101
0.686776513
0.784590951
0.76973454
0.717135079
0.659892481
0.549175789
0.435838404
0.329457527
0.285291459
0.269645673
0.266709321
0.269553374
0.293889027
0.406710108
0.529175999
0.494699583
0.432318744
0.438254038
0.421141652
0.395314653
0.374716766
0.372710228
0.399025499
0.502565669
0.70137788
0.798402636
0.783565926
0.73175287
0.676923047
0.554109327
0.435074034
0.320449539
0.278966507
0.263686813
0.260837613
0.263003235
0.287712387
0.396682234
0.524149824
0.491764908
0.42999141
0.440304387
0.419211065
0.404881908
0.378699732
0.369816666
0.399062325
0.501123181
0.703236368
0.800742503
0.785609752
0.734944149
0.678847655
0.563323293
0.446243805
0.328903507
0.286655347
0.272229317
0.270866498
0.269978764
0.290998507
0.3730285
0.513981828
0.486910891
0.422945305
0.428483947
0.408812346
0.393701936
0.36982971
0.371297063
0.401054152
0.502694536
0.704486871
0.798777364
0.783374645
0.729456215
0.671463518
0.556600176
0.442847514
0.329708347
0.286828614
0.275087017
0.272805005
0.275247668
0.29888386
0.380773968
0.523494223
0.487382713
0.426361676
0.446374566
0.436039288
0.427324612
0.414755345
0.406377303
0.429369107
0.527309713
0.726006478
0.819651909
0.802956196
0.749504471
0.6904637
0.578481555
0.465206712
0.354037738
0.314628134
0.302443229
0.300917732
0.302154075
0.326274167
0.443581294
0.538132227
0.505753628
0.421451192
0.42212257
0.389794408
0.366269732
0.346626258
0.346712573
0.374219539
0.475485447
0.677409898
0.779240331
0.772004192
0.722648163
0.671049768
0.562153847
0.453794756
0.349030494
0.308011231
0.293562298
0.295278398
0.296160241
0.321959808
0.404660104
0.54665858
0.498199212
0.410474019
0.408883113
0.381185377
0.358819726
0.346626258
0.346712573
0.374219539
0.475980405
0.686920683
0.786734069
0.777230078
0.730332297
0.679379229
0.572012109
0.463925028
0.355278718
0.317868418
0.307466786
0.306698773
0.308201607
0.331264859
0.412962341
0.529733736
0.497893769
0.413318397
0.407759068
0.380304635
0.356679326
0.346626258
0.346712573
0.374219539
0.475485447
0.671754868
0.775410799
0.765772294
0.723047892
0.67129016
0.563551118
0.45812477
0.353331445
0.314029129
0.303116068
0.304190502
0.307190588
0.330295094
0.415524559
0.536555041
0.512750792
0.442143507
0.434880921
0.410967805
0.380687706
0.365885388
0.36399999
0.390593841
0.49135558
0.676274564
0.790570621
0.77608121
0.726669981
0.677222447
0.564730541
0.452930872
0.343146594
0.301748506
0.293635935
0.294041365
0.299680235
0.327888933
0.447905389
0.579429926
0.527360112
0.440204657
0.435707691
0.410637226
0.383375918
0.365885388
0.36399999
0.390593841
0.49135558
0.685808092
0.790570621
0.775709337
0.73045272
0.678197216
0.564556069
0.451516173
0.339403259
0.30297993
0.291860146
0.293356886
0.296282918
0.31998407
0.402262162
0.523442326
0.493316992
0.419230261
0.411901181
0.387965026
0.366565629
0.346626258
0.346712573
0.374219539
0.475485447
0.669634291
0.775410799
0.762942571
0.706037157
0.650233045
0.545117145
0.435544754
0.331346086
0.294333102
0.283240009
0.285286771
0.291093739
0.31511452
0.433248426
0.557286549
0.496084166
0.403081387
0.394702264
0.366820681
0.356679326
0.346626258
0.346712573
0.374219539
0.475485447
0.66065451
0.775410799
0.760429964
0.703677133
0.64147743
0.530968558
0.424028443
0.318818314
0.284615416
0.277767486
0.277829682
0.28167579
0.308933987
0.420925478
0.514706201
0.482981082
0.400032622
0.400738042
0.37188231
0.356679326
0.346626258
0.346712573
0.374219539
0.475485447
0.66065451
0.775410799
0.760429964
0.703677133
0.640994837
0.526066043
0.422127818
0.315344164
0.282068327
0.274687749
0.273797656
0.27841018
0.306385911
0.419660044
0.513850333
0.485271097
0.41428508
0.415850786
0.402969435
0.382697741
0.364029402
0.359455349
0.383667988
0.481626596
0.679185608
0.78038743
0.765237476
0.71580364
0.663506563
0.55099626
0.439968405
0.330764219
0.293170311
0.2819335
0.283044762
0.285839984
0.311013405
0.423269367
0.546703395
0.496161112
0.419451619
0.406220985
0.384611919
0.356679326
0.346626258
0.346712573
0.374219539
0.475485447
0.66065451
0.775410799
0.760429964
0.703677133
0.640994837
0.529665721
0.420251668
0.315610028
0.275077492
0.263846092
0.264079673
0.265519223
0.290717276
0.376540436
0.524484612
0.486461014
0.41656685
0.424232792
0.410775766
0.383049213
0.367507301
0.364934805
0.391978812
0.491909926
0.690132872
0.790570621
0.775560819
0.72048884
0.664207444
0.548019543
0.427610989
0.313258045
0.268804801
0.255830731
0.253466797
0.255077713
0.278529878
0.365568506
0.505327641
0.477690279
0.418231344
0.426104491
0.419426279
0.398090323
0.387657188
0.385833127
0.410336343
0.51013658
0.706125819
0.804781565
0.789079685
0.7371431
0.679574481
0.561093734
0.443190801
0.325745004
0.286729995
0.274526585
0.275599505
0.280140625
0.30649777
0.421892535
0.548035839
0.503559098
0.432037914
0.441586056
0.416719079
0.387039019
0.364175042
0.353555527
0.379268985
0.481632718
0.689079723
0.78639093
0.774776664
0.725470606
0.673457542
0.563602722
0.456804818
0.350173649
0.312633839
0.305810858
0.30617113
0.307738277
0.330167652
0.411742061
0.560950756
0.516602042
0.422974487
0.416692482
0.385809043
0.358659411
0.346626258
0.346712573
0.374219539
0.475485447
0.664390393
0.775410799
0.760429964
0.70842384
0.654766181
0.543955451
0.434515284
0.326291613
0.287105387
0.273069003
0.271626555
0.273737368
0.299385933
0.372636209
0.47318222
0.437299345
0.368549097
0.356765475
0.34983826
0.343263942
0.333236686
0.333019261
0.353823081
0.434304935
0.589637368
0.703806328
0.741536234
0.710780875
0.643959607
0.519170566
0.406703127
0.301693483
0.268760653
0.261315985
0.266264266
0.274139982
0.304910229
0.412662709
0.492148071
0.44835448
0.375674182
0.36694843
0.34983826
0.343263942
0.333236686
0.333019261
0.353823081
0.434304935
0.589637368
0.703806328
0.741536234
0.710780875
0.643959607
0.519170566
0.40342303
0.297991862
0.266820557
0.261602668
0.268851855
0.277474047
0.30845413
0.385774864
0.488121356
0.448165214
0.376397257
0.372013802
0.34983826
0.343263942
0.333236686
0.333019261
0.353823081
0.434304935
0.589637368
0.703806328
0.741536234
0.713509348
0.654289726
0.541403409
0.433045306
0.325368262
0.287718377
0.273431357
0.272661591
0.274172071
0.300058314
0.37441099
0.512184318
0.479156177
0.423342848
0.44063886
0.417446711
0.385082467
0.362756384
0.358712035
0.378516983
0.459780695
0.635755844
0.733193709
0.771412242
0.747531279
0.690070178
0.575736045
0.467067261
0.358851041
0.321473885
0.309694214
0.311121985
0.316028524
0.343449627
0.420619412
0.570305741
0.52922298
0.48170174
0.506051713
0.479336768
0.452985655
0.428408555
0.417323335
0.432702448
0.508811242
0.687590414
0.779395866
0.811319749
0.781288002
0.717982028
0.595924477
0.477720334
0.355785986
0.314442979
0.299424621
0.298049927
0.301609041
0.329138509
0.436503735
0.517234595
0.487399868
0.432322625
0.452148111
0.429598762
0.409981092
0.384583867
0.365836288
0.383752775
0.465653084
0.64538493
0.742068774
0.780483724
0.757410166
0.701580803
0.586872332
0.478095582
0.36537366
0.324199638
0.307433098
0.302695529
0.303849143
0.329291979
0.434233163
0.513856154
0.478885937
0.412134514
0.417843273
0.396494878
0.367970689
0.347699609
0.343576553
0.363892431
0.443883988
0.614801495
0.714623794
0.751474509
0.724704574
0.664327388
0.548871249
0.44030188
0.329272359
0.289372158
0.274514435
0.272504027
0.273934751
0.298780774
0.371153818
0.476044766
0.450560556
0.394792407
0.403041542
0.39312361
0.380896638
0.364664851
0.363470611
0.382178347
0.461705949
0.631615477
0.728410688
0.763249397
0.734831085
0.672794661
0.555372703
0.444351125
0.331463472
0.291155686
0.276426157
0.274767498
0.277389996
0.303216727
0.402074408
0.485605205
0.453145069
0.383215582
0.377683183
0.351607277
0.343263942
0.333236686
0.333019261
0.353823081
0.434304935
0.591175507
0.703806328
0.741536234
0.715551554
0.660830631
0.548025683
0.440757473
0.330174042
0.294638681
0.285249791
0.289016982
0.296054015
0.327028884
0.44018945
0.516789552
0.475130518
0.403525643
0.402807991
0.37379069
0.347393356
0.333236686
0.333019261
0.353823081
0.434304935
0.589637368
0.703806328
0.741536234
0.710780875
0.649135711
0.537796026
0.433758836
0.329893544
0.294641514
0.284669229
0.287680731
0.294799452
0.325672009
0.438934451
0.520838436
0.482768642
0.416749109
0.416673548
0.391032493
0.364388749
0.352495816
0.350306677
0.370197382
0.450175068
0.605257422
0.71896615
0.756667089
0.726181527
0.665741457
0.551275231
0.441431396
0.330542056
0.295373295
0.28528832
0.288041875
0.293496836
0.321285234
0.398792849
0.504723344
0.471198368
0.405924347
0.403100582
0.3782541
0.364388749
0.352495816
0.350306677
0.370197382
0.450175068
0.605257422
0.71896615
0.756667089
0.726181527
0.6596923
0.531671765
0.419168065
0.306185042
0.272329591
0.263375685
0.266568768
0.26921768
0.293973732
0.386469747
0.474149409
0.445171644
0.390675797
0.397321991
0.385555002
0.367925521
0.354334058
0.351178398
0.374352395
0.452215039
0.619123092
0.716288259
0.750327541
0.72059573
0.656661226
0.538363357
0.42771115
0.314502493
0.274664997
0.261377429
0.262071613
0.265534758
0.292576558
0.390489293
0.478983202
0.449845771
0.396310984
0.408056735
0.396446838
0.381059331
0.367734442
0.364455152
0.384885872
0.463767358
0.634325936
0.730096303
0.764671495
0.736330529
0.674591562
0.556548478
0.444730221
0.330377003
0.289210582
